initial time: 0.0
initial time: 0.0009918212890625
initial time: 0.0010025501251220703
FLOODING: round:8, frame:1, iter:7, this-value:-80.1481866632832, time-cost:0.010997772216796875, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:8, frame:1, iter:8, this-value:-80.1481866632832, time-cost:0.011003494262695312, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:8, frame:1, iter:9, this-value:-80.1481866632832, time-cost:0.011029243469238281, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:8, frame:2, iter:4, this-value:-106.01208841051138, time-cost:0.011972427368164062, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:8, frame:2, iter:5, this-value:-106.01208841051138, time-cost:0.010000228881835938, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:8, frame:2, iter:6, this-value:-106.01208841051138, time-cost:0.01098322868347168, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:8, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.011007070541381836, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:8, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.012000560760498047, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:8, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.00999760627746582, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:8, frame:3, iter:1, this-value:-106.01208841051138, time-cost:0.011000394821166992, ||iter-of-best-cache:1, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:8, frame:3, iter:4, this-value:-104.33562138867234, time-cost:0.009969234466552734, ||iter-of-best-cache:1, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:8, frame:3, iter:5, this-value:-80.14818666328318, time-cost:0.010972023010253906, ||iter-of-best-cache:1, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:8, frame:3, iter:6, this-value:-80.14818666328318, time-cost:0.011996269226074219, ||iter-of-best-cache:1, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:8, frame:3, iter:7, this-value:-80.14818666328318, time-cost:0.012032747268676758, ||iter-of-best-cache:1, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:8, frame:3, iter:8, this-value:-80.14818666328318, time-cost:0.01099085807800293, ||iter-of-best-cache:1, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:8, frame:3, iter:9, this-value:-80.14818666328318, time-cost:0.012008190155029297, ||iter-of-best-cache:1, frame-of-best-cache:3, round-best-value:-106.01208841051138
FLOODING: round:9, frame:1, iter:1, this-value:-106.01208841051138, time-cost:0.011002302169799805, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:1, iter:4, this-value:-104.33562138867237, time-cost:0.011966705322265625, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:1, iter:5, this-value:-80.1481866632832, time-cost:0.012033700942993164, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:1, iter:6, this-value:-80.1481866632832, time-cost:0.011966466903686523, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:1, iter:7, this-value:-80.1481866632832, time-cost:0.011002063751220703, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:1, iter:8, this-value:-80.1481866632832, time-cost:0.011028766632080078, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:1, iter:9, this-value:-80.1481866632832, time-cost:0.010981082916259766, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:2, iter:4, this-value:-106.01208841051138, time-cost:0.012033939361572266, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:2, iter:5, this-value:-106.01208841051138, time-cost:0.010999917984008789, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:2, iter:6, this-value:-106.01208841051138, time-cost:0.011030912399291992, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.012001276016235352, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.01000070571899414, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.01103353500366211, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.01099705696105957, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.010972261428833008, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.010019302368164062, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.01100015640258789, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.010968446731567383, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:9, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.012000799179077148, ||iter-of-best-cache:1, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:1, iter:4, this-value:-106.01208841051138, time-cost:0.01200103759765625, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:1, iter:5, this-value:-106.01208841051138, time-cost:0.011997699737548828, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:1, iter:6, this-value:-106.01208841051138, time-cost:0.010032892227172852, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:1, iter:7, this-value:-106.01208841051138, time-cost:0.010998010635375977, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:1, iter:8, this-value:-106.01208841051138, time-cost:0.010990381240844727, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:1, iter:9, this-value:-106.01208841051138, time-cost:0.01100015640258789, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:2, iter:4, this-value:-106.01208841051138, time-cost:0.012001276016235352, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:2, iter:5, this-value:-106.01208841051138, time-cost:0.010970830917358398, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:2, iter:6, this-value:-106.01208841051138, time-cost:0.012998342514038086, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.011030197143554688, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.01200103759765625, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.01097249984741211, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.011029481887817383, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.01199650764465332, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.010969877243041992, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.010999679565429688, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.013031721115112305, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:10, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.010968923568725586, ||iter-of-best-cache:4, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:1, iter:5, this-value:-106.01208841051138, time-cost:0.010030746459960938, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:1, iter:6, this-value:-106.01208841051138, time-cost:0.010009765625, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:1, iter:7, this-value:-106.01208841051138, time-cost:0.010002851486206055, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:1, iter:8, this-value:-106.01208841051138, time-cost:0.010027170181274414, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:1, iter:9, this-value:-106.01208841051138, time-cost:0.011001825332641602, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:2, iter:4, this-value:-106.01208841051138, time-cost:0.010999441146850586, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:2, iter:5, this-value:-106.01208841051138, time-cost:0.011000633239746094, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:2, iter:6, this-value:-106.01208841051138, time-cost:0.0110015869140625, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.010998725891113281, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.01099848747253418, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.011000633239746094, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.011004924774169922, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.010995864868164062, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.010968685150146484, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.012031078338623047, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.009999752044677734, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:11, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.014968395233154297, ||iter-of-best-cache:5, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:1, iter:6, this-value:-106.01208841051138, time-cost:0.01202535629272461, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:1, iter:7, this-value:-106.01208841051138, time-cost:0.012003421783447266, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:1, iter:8, this-value:-106.01208841051138, time-cost:0.011970996856689453, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:1, iter:9, this-value:-106.01208841051138, time-cost:0.012000799179077148, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:2, iter:4, this-value:-106.01208841051138, time-cost:0.012998342514038086, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:2, iter:5, this-value:-106.01208841051138, time-cost:0.012001752853393555, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:2, iter:6, this-value:-106.01208841051138, time-cost:0.011999368667602539, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.012029886245727539, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.013972043991088867, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.011999368667602539, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.010999202728271484, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.011999130249023438, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.012001991271972656, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.012000560760498047, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.010999679565429688, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:12, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.011998653411865234, ||iter-of-best-cache:6, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:1, iter:7, this-value:-106.01208841051138, time-cost:0.011001110076904297, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:1, iter:8, this-value:-106.01208841051138, time-cost:0.010968685150146484, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:1, iter:9, this-value:-106.01208841051138, time-cost:0.01303553581237793, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:2, iter:4, this-value:-106.01208841051138, time-cost:0.014002561569213867, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:2, iter:5, this-value:-106.01208841051138, time-cost:0.012000799179077148, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:2, iter:6, this-value:-106.01208841051138, time-cost:0.012960672378540039, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.013035058975219727, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.014001846313476562, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.013002395629882812, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.012996435165405273, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.011025190353393555, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.011006355285644531, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.010000467300415039, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.01099705696105957, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:13, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.011002540588378906, ||iter-of-best-cache:7, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:1, iter:8, this-value:-106.01208841051138, time-cost:0.011969327926635742, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:1, iter:9, this-value:-106.01208841051138, time-cost:0.010027647018432617, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:2, iter:4, this-value:-106.01208841051138, time-cost:0.011025428771972656, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:2, iter:5, this-value:-106.01208841051138, time-cost:0.010002851486206055, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:2, iter:6, this-value:-106.01208841051138, time-cost:0.01100015640258789, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.013967752456665039, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.0110321044921875, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.009998559951782227, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.011029958724975586, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.012003421783447266, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.010975360870361328, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.012032508850097656, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.010991811752319336, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:14, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.010999441146850586, ||iter-of-best-cache:8, frame-of-best-cache:1, round-best-value:-106.01208841051138
FLOODING: round:15, frame:1, iter:9, this-value:NoSolution, time-cost:0.011005640029907227, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:15, frame:2, iter:4, this-value:-106.01208841051138, time-cost:0.011994600296020508, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:2, iter:5, this-value:-106.01208841051138, time-cost:0.010999679565429688, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:2, iter:6, this-value:-106.01208841051138, time-cost:0.011005640029907227, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.01199483871459961, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.011969804763793945, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.012001276016235352, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.011011362075805664, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.011970043182373047, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.012034416198730469, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.010995864868164062, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.01500082015991211, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:15, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.01199960708618164, ||iter-of-best-cache:4, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:1, iter:9, this-value:NoSolution, time-cost:0.01097416877746582, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:16, frame:2, iter:5, this-value:-106.01208841051138, time-cost:0.010971307754516602, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:2, iter:6, this-value:-106.01208841051138, time-cost:0.015000104904174805, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.011028051376342773, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.010985374450683594, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.012015581130981445, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.010969400405883789, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.011030912399291992, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.011001825332641602, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.010997772216796875, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.01197052001953125, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:16, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.011030912399291992, ||iter-of-best-cache:5, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:17, frame:1, iter:9, this-value:NoSolution, time-cost:0.013002872467041016, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:17, frame:2, iter:6, this-value:-106.01208841051138, time-cost:0.011998414993286133, ||iter-of-best-cache:6, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:17, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.01096963882446289, ||iter-of-best-cache:6, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:17, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.011029481887817383, ||iter-of-best-cache:6, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:17, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.01100015640258789, ||iter-of-best-cache:6, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:17, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.012000322341918945, ||iter-of-best-cache:6, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:17, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.010999679565429688, ||iter-of-best-cache:6, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:17, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.011994123458862305, ||iter-of-best-cache:6, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:17, frame:3, iter:7, this-value:-106.01208841051138, time-cost:0.011977672576904297, ||iter-of-best-cache:6, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:17, frame:3, iter:8, this-value:-106.01208841051138, time-cost:0.010028839111328125, ||iter-of-best-cache:6, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:17, frame:3, iter:9, this-value:-106.01208841051138, time-cost:0.01100015640258789, ||iter-of-best-cache:6, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:18, frame:1, iter:9, this-value:NoSolution, time-cost:0.011000394821166992, ||iter-of-best-cache:0, frame-of-best-cache:0, round-best-value:10000000000.0
FLOODING: round:18, frame:2, iter:7, this-value:-106.01208841051138, time-cost:0.011000871658325195, ||iter-of-best-cache:7, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:18, frame:2, iter:8, this-value:-106.01208841051138, time-cost:0.011970758438110352, ||iter-of-best-cache:7, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:18, frame:2, iter:9, this-value:-106.01208841051138, time-cost:0.011028528213500977, ||iter-of-best-cache:7, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:18, frame:3, iter:4, this-value:-106.01208841051138, time-cost:0.010967254638671875, ||iter-of-best-cache:7, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:18, frame:3, iter:5, this-value:-106.01208841051138, time-cost:0.012032270431518555, ||iter-of-best-cache:7, frame-of-best-cache:2, round-best-value:-106.01208841051138
FLOODING: round:18, frame:3, iter:6, this-value:-106.01208841051138, time-cost:0.012000560760498047, ||iter-of-best-cache:7, frame-of-best-cache:2, round-best-value:-106.01208841051138
